"student","currProb","course","session","priorTutorAction","reward","Interaction","hintCount","TotalTime","TotalPSTime","TotalWETime","avgstepTime","avgstepTimePS","stepTimeDeviation","symbolicRepresentationCount","englishSymbolicSwitchCount","Level","probDiff","difficultProblemCountSolved","difficultProblemCountWE","easyProblemCountSolved","easyProblemCountWE","probAlternate","easyProbAlternate","RuleTypesCount","UseCount","PrepCount","MorphCount","OptionalCount","NewLevel","SolvedPSInLevel","SeenWEinLevel","probIndexinLevel","probIndexPSinLevel","InterfaceErrorCount","RightApp","WrongApp","WrongSemanticsApp","WrongSyntaxApp","PrightAppRatio","RrightAppRatio","F1Score","FDActionCount","BDActionCount","DirectProofActionCount","InDirectProofActionCount","actionCount","UseWindowInfo","NonPSelements","AppCount","AppRatio","hintRatio","BlankRatio","HoverHintCount","SystemInfoHintCount","NextStepClickCountWE","PreviousStepClickCountWE","deletedApp","ruleScoreMP","ruleScoreDS","ruleScoreSIMP","ruleScoreMT","ruleScoreADD","ruleScoreCONJ","ruleScoreHS","ruleScoreCD","ruleScoreDN","ruleScoreDEM","ruleScoreIMPL","ruleScoreCONTRA","ruleScoreEQUIV","ruleScoreCOM","ruleScoreASSOC","ruleScoreDIST","ruleScoreABS","ruleScoreEXP","ruleScoreTAUT","cumul_Interaction","cumul_hintCount","cumul_TotalTime","cumul_TotalPSTime","cumul_TotalWETime","cumul_avgstepTime","cumul_avgstepTimeWE","cumul_avgstepTimePS","cumul_symbolicRepresentationCount","cumul_englishSymbolicSwitchCount","cumul_difficultProblemCountSolved","cumul_difficultProblemCountWE","cumul_easyProblemCountSolved","cumul_easyProblemCountWE","cumul_probAlternate","cumul_easyProbAlternate","cumul_RuleTypesCount","cumul_UseCount","cumul_PrepCount","cumul_MorphCount","cumul_OptionalCount","cumul_probIndexinLevel","cumul_InterfaceErrorCount","cumul_RightApp","cumul_WrongApp","cumul_WrongSemanticsApp","cumul_WrongSyntaxApp","cumul_PrightAppRatio","cumul_RrightAppRatio","cumul_F1Score","cumul_FDActionCount","cumul_BDActionCount","cumul_DirectProofActionCount","cumul_InDirectProofActionCount","cumul_actionCount","cumul_UseWindowInfo","cumul_NonPSelements","cumul_AppCount","cumul_AppRatio","cumul_hintRatio","cumul_BlankRatio","cumul_HoverHintCount","cumul_SystemInfoHintCount","cumul_NextStepClickCountWE","cumul_PreviousStepClickCountWE","cumul_deletedApp","CurrPro_NumProbRule","CurrPro_avgProbTime","CurrPro_avgProbTimePS","CurrPro_avgProbTimeDeviationPS","CurrPro_avgProbTimeWE","CurrPro_avgProbTimeDeviationWE","CurrPro_medianProbTime"
"007f-F14","2.1.2.0","226-001-BARNES-F14",2,"WE",0,7,0,215.107,0,215.107,30.72957143,5.730519118,14.69572185,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.166056337,0,0.323480324,6,0,6,0,6,0,6,0,0,0,1,0,0,6,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,35,0,466.652,251.545,215.107,12.61221622,30.72957143,8.384833333,2,0,1,1,0,0,0,0,2,4,3,0,0,1,8,6,1,1,0,0.260869565,0.6,0.363636364,29,0,29,0,29,0,6,23,0.793103448,0,0.206896552,0,0,6,0,0,4,215.5316966,166.3043781,514.1781711,37.43865714,50.54714033,64.568
"007f-F14","2.1.3.0","226-001-BARNES-F14",2,"PS",163.783724,14,0,145.11,145.11,0,9.069375,9.069375,14.67999947,1,0,2,1,1,0,0,0,0,0,2,2,2,0,0,0,0,0,2,1,3,4,0,0,0,0.307692308,0.8,0.444444444,13,0,13,0,13,0,0,13,1,0,0,0,0,0,0,0,0.734313687,0.163906378,0.590308378,0.247186255,0.317480469,0.130265426,0.011547283,0.01155063,0.024655882,0.011551145,0.027657105,0.01,0.011340922,0.052450453,0.01155063,0.038685741,0.01,0.01,0.01,49,0,611.762,396.655,215.107,11.54267925,30.72957143,8.622934783,3,0,2,1,0,0,0,0,2,6,5,0,0,2,11,10,1,1,0,0.277777778,0.666666667,0.392156863,42,0,42,0,42,0,6,36,0.857142857,0,0.142857143,0,0,6,0,0,4,225.4508831,225.4508831,312.2420144,0,0,126.088
"007f-F14","3.1.1.0","226-001-BARNES-F14",2,"PS",0,44,1,861.702,861.702,0,18.73265217,18.73265217,15.78563311,1,0,3,1,1,0,0,0,0,0,3,4,5,2,0,1,1,0,0,0,5,8,3,2,1,0.222222222,1.142857143,0.372093023,41,0,39,2,41,0,5,36,0.87804878,0.024390244,0.12195122,3,0,0,0,0,0.908241893,0.163906378,0.992425697,0.50376235,0.589372084,0.130265426,0.011547283,0.01155063,0.024655882,0.011551154,0.013770381,0.01,0.011340922,0.052450453,0.01155063,0.038685741,0.01,0.01,0.01,44,1,861.702,861.702,0,18.73265217,5.24969423,18.73265217,1,0,1,0,0,0,0,0,3,4,5,2,0,0,5,8,3,2,1,0.222222222,1.142857143,0.372093023,41,0,39,2,41,0,5,36,0.87804878,0.024390244,0.12195122,3,0,0,0,0,4,506.9877537,465.9649527,877.4636507,26.39029352,48.64787226,148.718
"007f-F14","3.1.2.0","226-001-BARNES-F14",2,"WE",0,11,0,83.639,0,83.639,7.603545455,5.730519118,15.77615078,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.166056337,0,0.323480324,10,0,10,0,10,0,10,0,0,0,1,0,0,10,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,55,1,945.341,861.702,83.639,16.58492982,7.603545455,18.73265217,2,0,1,1,0,0,0,0,3,4,5,2,0,1,6,8,3,2,1,0.222222222,0.533333333,0.31372549,51,0,49,2,51,0,15,36,0.705882353,0.019607843,0.294117647,3,0,10,0,0,6,224.5486218,171.9041423,453.1682347,40.45118699,60.599419,68.9985
"007f-F14","3.1.3.0","226-001-BARNES-F14",2,"PS",22.75434446,22,0,178.573,178.573,0,7.440541667,7.440541667,15.61638008,1,0,3,1,1,0,0,0,0,0,2,3,4,0,0,0,0,0,2,1,2,7,0,0,0,0.318181818,1,0.482758621,22,0,22,0,22,0,0,22,1,0,0,0,0,0,0,0,0.968338623,0.378683583,0.999202657,0.757773562,0.815636278,0.318722505,0.011547283,0.01155063,0.024655882,0.011551154,0.013770381,0.01,0.011340922,0.052450453,0.01155063,0.038685741,0.01,0.01,0.01,77,1,1123.914,1040.275,83.639,13.87548148,7.603545455,14.86107143,3,0,2,1,0,0,0,0,3,7,9,2,0,2,8,15,3,2,1,0.25862069,0.681818182,0.375,73,0,71,2,73,0,15,58,0.794520548,0.01369863,0.205479452,3,0,10,0,0,6,304.7160905,304.7082155,374.6966858,0.007081395,0.113744052,179.1665
"007f-F14","4.1.1.0","226-001-BARNES-F14",2,"WE",0,9,0,123.363,0,123.363,13.707,5.730519118,15.60706373,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.166056337,0,0.323480324,8,0,8,0,8,0,8,0,0,0,1,0,0,8,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,9,0,123.363,0,123.363,13.707,13.707,6.100940583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.160948709,0,0.268913966,8,0,8,0,8,0,8,0,0,0,1,0,0,8,0,0,4,164.8392672,125.7966863,260.6786393,31.91924912,60.61856213,99.6955
"007f-F14","4.1.2.0","226-001-BARNES-F14",2,"PS",0,114,0,816.738,816.738,0,7.164368421,7.164368421,15.09755027,1,0,4,1,0,0,0,0,0,0,3,17,5,19,0,0,0,0,1,0,12,14,27,24,3,0.137254902,2.333333333,0.259259259,102,0,102,0,102,0,0,102,1,0,0,0,0,0,0,0,0.9603572,0.03718853,0.999916582,0.311294173,0.089510766,0.194090704,0.018136323,0.011550857,0.10216907,0.011551155,0.011877858,0.01,0.011340922,0.052450453,0.01155063,0.038685741,0.01,0.01,0.01,123,0,940.101,816.738,123.363,7.643097561,13.707,7.164368421,2,0,0,1,0,0,0,0,3,17,5,19,0,1,13,14,27,24,3,0.137254902,1.166666667,0.245614035,110,0,110,0,110,0,8,102,0.927272727,0,0.072727273,0,0,8,0,0,5,264.2295038,213.6990389,510.6006303,33.5009639,54.88639744,63.2005
"007f-F14","4.1.3.0","226-001-BARNES-F14",2,"PS",0,96,0,506.664,506.664,0,5.223340206,5.223340206,14.48857321,1,0,4,1,1,0,0,0,0,0,4,13,5,11,1,0,1,0,2,0,15,9,21,8,13,0.111111111,1.5,0.206896552,82,0,82,0,82,0,1,81,0.987804878,0,0.012195122,3,0,0,0,0,0.950738589,0.015115683,0.999965159,0.311294173,0.022954755,0.117705193,0.24941474,0.011551124,0.039143027,0.011551155,0.027735435,0.01,0.011522626,0.052450453,0.01155063,0.038685741,0.01,0.01,0.011340922,219,0,1446.765,1323.402,123.363,6.576204545,13.707,6.272047393,3,0,1,1,0,0,0,0,4,30,10,30,1,2,28,23,48,32,16,0.12568306,1.277777778,0.228855721,192,0,192,0,192,0,9,183,0.953125,0,0.046875,3,0,8,0,0,5,705.756679,705.756679,623.5281073,0,0,506.664
"007f-F14","4.-1.2.1","226-001-BARNES-F14",2,"PS",0,18,0,140.762,140.762,0,7.408526316,7.408526316,14.41967229,1,0,4,-1,0,0,1,0,1,1,2,3,2,0,0,0,1,0,2,3,3,5,0,0,0,0.333333333,1,0.5,16,0,16,0,16,0,1,15,0.9375,0,0.0625,0,0,0,0,0,0.950738589,0.053865217,0.999996357,0.811295393,0.022954755,0.117705193,0.24941474,0.011551124,0.039143027,0.011551155,0.027735435,0.01,0.011522626,0.052450453,0.01155063,0.038685741,0.01,0.01,0.011340922,238,0,1588.429,1465.066,123.363,6.590991701,13.707,6.314939655,6,0,1,1,1,0,1,1,4,33,12,30,1,2,32,28,48,32,16,0.141414141,0.823529412,0.24137931,209,0,209,0,209,0,11,198,0.947368421,0,0.052631579,3,0,8,0,0,4,90.489,90.489,72.71220904,0,0,65.366
"007f-F14","4.-1.4.0","226-001-BARNES-F14",2,"PS",-121.9140083,36,0,344.15,344.15,0,8.824358974,8.824358974,14.44383249,1,0,4,-1,0,0,1,0,0,0,2,5,5,0,0,0,0,0,2,2,10,9,1,1,0,0.310344828,3,0.5625,29,0,29,0,29,0,0,29,1,0,0,0,0,0,0,0,0.967126579,0.155341289,0.99999512,0.870614466,0.022954755,0.117705193,0.515071459,0.011551124,0.039143027,0.011551155,0.027735435,0.01,0.011522626,0.052450453,0.01155063,0.038685741,0.01,0.01,0.011340922,274,0,1932.579,1809.216,123.363,6.902067857,13.707,6.676073801,7,0,1,1,2,0,0,0,4,38,17,30,1,2,42,37,49,33,16,0.162995595,1,0.28030303,238,0,238,0,238,0,11,227,0.953781513,0,0.046218487,3,0,8,0,0,2,116.7323228,116.7323228,254.6386796,0,0,0.3955
"007f-F14","5.-1.1.0","226-001-BARNES-F14",2,"WE",0,7,0,167.968,0,167.968,23.99542857,5.730519118,14.43798355,1,0,5,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.166056337,0,0.323480324,6,0,6,0,6,0,6,0,0,0,1,0,0,6,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,7,0,167.968,0,167.968,23.99542857,23.99542857,6.100940583,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.160948709,0,0.268913966,6,0,6,0,6,0,6,0,0,0,1,0,0,6,0,0,4,208.6476341,184.0883023,347.5008632,14.51718182,35.49328382,43.759
"007f-F14","5.-1.2.0","226-001-BARNES-F14",2,"PS",0,31,0,550.54,550.54,0,16.6830303,16.6830303,21.909432,1,0,5,-1,0,0,1,0,0,0,2,1,0,8,0,0,1,0,1,0,4,6,3,2,1,0.222222222,1.5,0.387096774,29,0,29,0,29,0,2,27,0.931034483,0,0.068965517,0,0,0,0,0,0.967126579,0.155341289,0.99999512,0.870614466,0.022954755,0.117705193,0.765985048,0.011551124,0.039143027,0.094355909,0.112303323,0.039311765,0.011522626,0.052450453,0.01155063,0.038685741,0.01,0.01,0.011340922,38,0,718.508,550.54,167.968,17.9627,23.99542857,16.6830303,2,0,0,0,1,1,0,0,2,1,0,8,0,1,5,6,3,2,1,0.222222222,0.75,0.342857143,35,0,35,0,35,0,8,27,0.771428571,0,0.228571429,0,0,6,0,0,4,140.2483488,126.5726136,249.2953071,9.818808511,29.99950422,27.235
"007f-F14","5.-1.3.0","226-001-BARNES-F14",3,"PS",0,18,0,204.315,204.315,0,10.21575,10.21575,20.3239865,1,0,5,-1,0,0,1,0,0,0,4,1,1,2,1,0,1,0,2,2,3,4,1,1,0,0.235294118,1,0.380952381,17,0,17,0,17,0,0,17,1,0,0,0,0,0,0,0,0.967126579,0.155341289,0.99999512,0.954094027,0.022954755,0.294651515,0.765985048,0.011551124,0.11851203,0.247186257,0.112303323,0.039311765,0.011522626,0.052450453,0.01155063,0.038685741,0.01,0.011340922,0.011340922,56,0,922.823,754.855,167.968,15.38038333,23.99542857,14.24254717,3,0,0,0,2,1,0,0,4,2,1,10,1,2,8,10,4,3,1,0.227272727,0.833333333,0.357142857,52,0,52,0,52,0,8,44,0.846153846,0,0.153846154,0,0,6,0,0,4,116.6769294,112.7917529,130.5157674,3.513191489,14.25788796,75.751
"007f-F14","5.-1.4.0","226-001-BARNES-F14",3,"PS",23.92857143,27,0,292.745,292.745,0,9.758166667,9.758166667,18.99675368,1,0,5,-1,0,0,1,0,0,0,3,1,2,6,0,0,0,0,3,3,3,8,1,0,1,0.32,1.6,0.533333333,27,0,27,0,27,0,2,25,0.925925926,0,0.074074074,0,0,0,0,0,0.989125399,0.155341289,0.999998422,0.954094027,0.075611965,0.294651515,0.765985048,0.011551124,0.565095655,0.757773564,0.192282534,0.039311765,0.011522626,0.052450453,0.01155063,0.038685741,0.01,0.011340922,0.011340922,83,0,1215.568,1047.6,167.968,13.50631111,23.99542857,12.62168675,4,0,0,0,3,1,0,0,4,3,3,16,1,3,11,18,5,3,2,0.260869565,1.058823529,0.418604651,79,0,79,0,79,0,10,69,0.873417722,0,0.126582278,0,0,6,0,0,7,148.5715217,148.5715217,219.926279,0,0,87.423
"007f-F14","6.1.1.0","226-001-BARNES-F14",3,"WE",0,10,0,111.859,0,111.859,11.1859,5.730519118,18.92746126,1,0,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.166056337,0,0.323480324,9,0,9,0,9,0,9,0,0,0,1,0,0,9,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,10,0,111.859,0,111.859,11.1859,11.1859,6.100940583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.160948709,0,0.268913966,9,0,9,0,9,0,9,0,0,0,1,0,0,9,0,0,6,142.0847729,117.483358,185.2095986,20.56411654,40.87964397,78.412
"007f-F14","6.1.2.0","226-001-BARNES-F14",3,"PS",0,79,8,883.255,883.255,0,11.0406875,11.0406875,17.06363651,1,0,6,1,1,0,0,0,0,0,3,4,2,11,0,0,1,0,1,0,4,11,6,5,1,0.177419355,1.833333333,0.323529412,76,0,76,0,76,0,14,62,0.815789474,0.105263158,0.184210526,7,0,0,0,2,0.989125399,0.155341289,0.999999835,0.954094027,0.075611965,0.294651515,0.620731781,0.011551124,0.565095655,0.067541759,0.9920855,0.039311765,0.043673971,0.052450453,0.01155063,0.038685741,0.01,0.011340922,0.011340922,89,8,995.114,883.255,111.859,11.05682222,11.1859,11.0406875,2,0,1,1,0,0,0,0,3,4,2,11,0,1,5,11,6,5,1,0.177419355,0.846153846,0.293333333,85,0,85,0,85,0,23,62,0.729411765,0.094117647,0.270588235,7,0,9,0,2,5,112.6867266,102.5303282,313.4651755,7.518393939,16.41704625,5.8105
"007f-F14","6.1.3.0","226-001-BARNES-F14",3,"PS",107.5,54,0,558.499,558.499,0,5.524394059,5.730519118,10.26625576,2,0,6,1,1,0,0,0,0,0,3,4,6,5,0,0,0,0,2,2,13,14,1,1,0,0.333333333,1.220984799,0.323480324,44,0,44,0,44,0,2,42,0.954545455,0,0.045454545,0,0,0,0,1,0.996457408,0.364004733,0.999999998,0.954094027,0.020794167,0.563243543,0.620731781,0.011551124,0.800186937,0.41774532,0.999166585,0.039311765,0.318336633,0.052450453,0.01155063,0.038685741,0.01,0.011340922,0.011340922,143,8,1553.613,1441.754,111.859,5.869566985,5.24969423,6.100940583,4,0,2,1,0,0,0,0,3,8,8,16,0,2,18,25,7,6,1,0.240384615,0.903342333,0.268913966,129,0,129,0,129,0,25,104,0.80620155,0.062015504,0.19379845,7,0,9,0,3,8,457.3999871,457.3999871,605.6075083,0,0,303.571
"008a-F14","1.0.1.0","226-001-BARNES-F14",1,"WE",0,34,0,507.912,0,507.912,14.93858824,5.730519118,0.132228968,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9,0,0,0,0,0,0,0.323480324,25,0,25,0,25,0,21,4,0.16,0,0.84,0,0,11,6,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,34,0,507.912,0,507.912,14.93858824,14.93858824,6.100940583,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0.268913966,25,0,25,0,25,0,21,4,0.16,0,0.84,0,0,11,6,0,3,472.5291424,402.2476603,754.2226573,48.0436209,85.89333199,226.8775
"008a-F14","1.0.2.0","226-001-BARNES-F14",1,"PS",0,30,2,494.297,494.297,0,15.94506452,15.94506452,21.47222327,1,0,1,0,0,0,0,0,0,0,2,3,3,0,0,0,1,0,1,0,2,3,3,1,2,0.111111111,1,0.2,29,0,29,0,29,0,2,27,0.931034483,0.068965517,0.068965517,0,0,0,0,0,0.027365223,0.039311765,0.042325843,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,64,2,1002.209,494.297,507.912,15.4186,14.93858824,15.94506452,0,6,0,0,0,0,0,0,2,3,3,0,0,1,11,3,3,1,2,0.096774194,0.428571429,0.157894737,54,0,54,0,54,0,23,31,0.574074074,0.037037037,0.425925926,0,0,11,6,0,3,167.9528131,136.6535636,325.6199227,25.72711272,44.42744607,81.495
"008a-F14","1.0.3.0","226-001-BARNES-F14",1,"PS",0,470,6,4194.978,4194.978,0,8.906535032,8.906535032,15.2713594,1,0,1,0,0,0,0,0,0,0,4,12,22,46,22,0,0,0,2,2,68,43,59,26,33,0.108312343,10.75,0.21446384,403,0,403,0,403,0,6,397,0.985111663,0.014888337,0.014888337,3,0,0,0,40,0.016664943,0.027365223,0.096507042,0.011340922,0.01,0.040229727,0.110386521,0.011522626,0.018141277,0.452244366,0.067776236,0.182824999,0.011522626,0.052450453,0.027733467,0.02764584,0.01,0.011340922,0.011340922,534,8,5197.187,4689.275,507.912,9.696244403,14.93858824,9.341185259,0,6,0,0,0,0,0,0,4,15,25,46,22,2,79,46,62,27,35,0.107476636,4.181818182,0.209567198,457,0,457,0,457,0,29,428,0.93654267,0.01750547,0.06345733,3,0,11,6,40,4,572.535163,522.2272823,1017.360329,23.75181108,45.74223636,124.365
"008a-F14","1.0.1.0","226-001-BARNES-F14",1,"PS",0,32,1,133.686,133.686,0,4.1776875,4.1776875,14.90265881,1,0,1,0,0,0,0,0,0,0,2,0,4,0,5,0,0,0,3,2,1,5,4,0,4,0.166666667,1.25,0.294117647,31,0,31,0,31,0,1,30,0.967741935,0.032258065,0.032258065,0,0,0,0,1,0.016664943,0.027365223,0.152525196,0.011340922,0.01,0.149277924,0.110386521,0.011522626,0.018141277,0.452244366,0.067776236,0.182824999,0.011522626,0.10216907,0.011592332,0.057980708,0.01,0.011340922,0.011340922,566,9,5330.873,4822.961,507.912,9.385339789,14.93858824,9.031762172,0,6,0,0,0,0,0,0,4,15,29,46,27,3,80,51,66,27,39,0.111353712,3.4,0.21564482,488,0,488,0,488,0,30,458,0.93852459,0.018442623,0.06147541,3,0,11,6,41,3,472.5291424,402.2476603,754.2226573,48.0436209,85.89333199,226.8775
"008a-F14","1.0.3.0","226-001-BARNES-F14",1,"PS",0,46,1,573.796,573.796,0,12.20842553,12.20842553,16.6000532,1,0,1,0,0,0,0,0,0,0,3,3,3,4,0,0,1,0,1,2,5,6,4,4,0,0.146341463,1.5,0.266666667,42,0,42,0,42,0,1,41,0.976190476,0.023809524,0.023809524,0,0,0,0,1,0.150801345,0.027365223,0.359093844,0.011340922,0.039311765,0.251327886,0.110386521,0.011522626,0.018141277,0.452244366,0.027941637,0.182824999,0.011522626,0.10216907,0.011592332,0.057980708,0.01,0.011340922,0.011340922,612,10,5904.669,5396.757,507.912,9.601087805,14.93858824,9.288738382,0,6,0,0,0,0,0,0,4,18,32,50,27,1,85,57,70,31,39,0.114228457,3,0.22007722,530,0,530,0,530,0,31,499,0.941509434,0.018867925,0.058490566,3,0,11,6,42,4,572.535163,522.2272823,1017.360329,23.75181108,45.74223636,124.365
"008a-F14","1.0.4.0","226-001-BARNES-F14",2,"PS",-53.28947368,48,0,471.439,471.439,0,9.243901961,9.243901961,16.01065486,1,0,1,0,0,0,0,0,0,0,4,3,5,2,4,0,0,0,3,3,5,8,6,0,6,0.173913043,2,0.32,46,0,46,0,46,0,0,46,1,0,0,0,0,0,0,2,0.497102093,0.027365223,0.465854956,0.011340922,0.087562036,0.380290997,0.110386521,0.011522626,0.040239099,0.452244366,0.058525324,0.182824999,0.011522626,0.10216907,0.011592332,0.026518851,0.011340922,0.011522626,0.011340922,660,10,6376.108,5868.196,507.912,9.573735736,14.93858824,9.285120253,0,6,0,0,0,0,0,0,4,21,37,52,31,3,90,65,76,31,45,0.119266055,2.826086957,0.228873239,576,0,576,0,576,0,31,545,0.946180556,0.017361111,0.053819444,3,0,11,6,44,4,252.0669214,252.0669214,419.3237917,0,0,119.459
"008a-F14","2.1.1.0","226-001-BARNES-F14",2,"WE",0,6,0,11.164,0,11.164,1.860666667,5.730519118,16.01065486,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.166056337,0,0.323480324,5,0,5,0,5,0,5,0,0,0,1,0,0,5,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,6,0,11.164,0,11.164,1.860666667,1.860666667,6.100940583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.160948709,0,0.268913966,5,0,5,0,5,0,5,0,0,0,1,0,0,5,0,0,4,366.135642,318.9324098,568.136864,32.95672242,55.10625694,152.054
"008a-F14","2.1.2.0","226-001-BARNES-F14",2,"WE",0,6,0,9.759,0,9.759,1.6265,5.730519118,15.96176569,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.166056337,0,0.323480324,5,0,5,0,5,0,5,0,0,0,1,0,0,5,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,12,0,20.923,0,20.923,1.743583333,1.743583333,6.100940583,2,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.160948709,0,0.268913966,10,0,10,0,10,0,10,0,0,0,1,0,0,10,0,0,4,215.5316966,166.3043781,514.1781711,37.43865714,50.54714033,64.568
"008a-F14","2.1.3.0","226-001-BARNES-F14",2,"PS",11.77686864,69,0,550.648,550.648,0,7.647888889,7.647888889,14.12077021,1,0,2,1,1,0,0,0,0,0,3,3,6,7,0,0,0,0,2,0,15,8,8,3,5,0.140350877,1.6,0.258064516,57,0,57,0,57,0,0,57,1,0,0,0,0,0,0,3,0.128766632,0.05746363,0.816139243,0.011340922,0.087562036,0.654206098,0.280166511,0.011522626,0.040239099,0.110981067,0.027727395,0.182824999,0.011522626,0.10216907,0.011592332,0.026518851,0.011340922,0.011522626,0.011340922,81,0,571.571,550.648,20.923,6.804416667,1.743583333,7.647888889,3,0,1,2,0,0,0,0,3,3,6,7,0,2,17,8,8,3,5,0.140350877,0.533333333,0.222222222,67,0,67,0,67,0,10,57,0.850746269,0,0.149253731,0,0,10,0,3,4,225.4508831,225.4508831,312.2420144,0,0,126.088
"008a-F14","3.1.1.0","226-001-BARNES-F14",3,"WE",0,10,0,41.717,0,41.717,4.1717,5.730519118,14.04911775,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.166056337,0,0.323480324,9,0,9,0,9,0,9,0,0,0,1,0,0,9,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,10,0,41.717,0,41.717,4.1717,4.1717,6.100940583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.160948709,0,0.268913966,9,0,9,0,9,0,9,0,0,0,1,0,0,9,0,0,4,506.9877537,465.9649527,877.4636507,26.39029352,48.64787226,148.718
"008a-F14","3.1.2.0","226-001-BARNES-F14",3,"PS",0,83,12,445.637,445.637,0,5.305202381,5.305202381,12.15134359,1,0,3,1,1,0,0,0,0,0,3,6,7,2,0,0,1,0,1,0,19,10,5,3,2,0.188679245,1.25,0.327868852,65,0,65,0,65,0,12,53,0.815384615,0.184615385,0.184615385,0,0,0,0,4,0.192313773,0.164046113,0.917664147,0.093440942,0.08620809,0.853660644,0.280166511,0.011522626,0.040239099,0.110981067,0.111889417,0.182824999,0.011522626,0.10216907,0.011592332,0.026518851,0.011340922,0.011522626,0.011340922,93,12,487.354,445.637,41.717,5.184617021,4.1717,5.305202381,2,0,1,1,0,0,0,0,3,6,7,2,0,1,20,10,5,3,2,0.188679245,0.666666667,0.294117647,74,0,74,0,74,0,21,53,0.716216216,0.162162162,0.283783784,0,0,9,0,4,6,224.5486218,171.9041423,453.1682347,40.45118699,60.599419,68.9985
