TotalTime,TotalPSTime,TotalWETime,avgstepTime,avgstepTimePS,stepTimeDeviation,PrightAppRatio,RrightAppRatio,F1Score,AppRatio,hintRatio,BlankRatio,ruleScoreMP,ruleScoreDS,ruleScoreSIMP,ruleScoreMT,ruleScoreADD,ruleScoreCONJ,ruleScoreHS,ruleScoreCD,ruleScoreDN,ruleScoreDEM,ruleScoreIMPL,ruleScoreCONTRA,ruleScoreEQUIV,ruleScoreCOM,ruleScoreASSOC,ruleScoreDIST,ruleScoreABS,ruleScoreEXP,ruleScoreTAUT,cumul_TotalTime,cumul_TotalPSTime,cumul_TotalWETime,cumul_avgstepTime,cumul_avgstepTimeWE,cumul_avgstepTimePS,cumul_PrightAppRatio,cumul_RrightAppRatio,cumul_F1Score,cumul_AppRatio,cumul_hintRatio,cumul_BlankRatio,CurrPro_avgProbTime,CurrPro_avgProbTimePS,CurrPro_avgProbTimeDeviationPS,CurrPro_avgProbTimeWE,CurrPro_avgProbTimeDeviationWE,CurrPro_medianProbTime
157.139,157.139,0,4.489685714,4.489685714,3.66461412,0.15625,1,0.27027027,1,0,0,0.181408246,0.052453474,0.999398405,0.01173783,0.488395402,0.2140212,0.856263973,0.01,0.285640713,0.013713157,0.394682143,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,157.139,157.139,0,4.489685714,5.24969423,4.489685714,0.15625,1,0.27027027,1,0,0,136.7717735,113.2824938,220.7980538,18.59096443,32.38021109,67.9345
7.476,0,7.476,0.679636364,5.730519118,3.661884906,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,164.615,157.139,7.476,3.578586957,0.679636364,4.489685714,0.15625,0.384615385,0.222222222,0.761904762,0,0.238095238,88.52143265,58.20607937,172.7969031,27.74632016,35.8557963,41.78
255.525,255.525,0,3.70326087,3.70326087,4.006424044,0.183333333,1.833333333,0.333333333,1,0,0,0.294466201,0.052453474,0.999398405,0.01173783,0.488395402,0.2140212,0.707009552,0.01,0.55442294,0.14562692,0.743037168,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,420.14,412.664,7.476,3.653391304,0.679636364,3.967923077,0.173913043,0.842105263,0.288288288,0.901960784,0,0.098039216,537.6418304,537.6411391,788.7727724,0.00060687,0.009823053,354.852
4.121,0,4.121,0.4121,5.730519118,4.006424044,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,4.121,0,4.121,0.4121,0.4121,6.100940583,0.160948709,0,0.268913966,0,0,1,142.0847729,117.483358,185.2095986,20.56411654,40.87964397,78.412
0.195,0,0.195,0.0975,5.730519118,4.003213209,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,4.316,0,4.316,0.359666667,0.359666667,6.100940583,0.160948709,0,0.268913966,0,0,1,112.6867266,102.5303282,313.4651755,7.518393939,16.41704625,5.8105
366.795,366.795,0,2.8215,2.8215,3.575887432,0.165137615,3,0.313043478,1,0,0,0.276669376,0.038102483,0.999895059,0.011551155,0.488395402,0.457470807,0.259283873,0.01,0.90651158,0.488209282,0.996219672,0.024655882,0.039311765,0.01,0.01,0.01,0.01,0.01,0.01,371.111,366.795,4.316,2.613457746,0.359666667,2.8215,0.165137615,0.947368421,0.28125,0.915966387,0,0.084033613,457.3999871,457.3999871,605.6075083,0,0,303.571
509.71,461.355,48.355,7.281571429,6.885895522,12.2017005,0.125,1,0.222222222,0.888888889,0,0.111111111,0.039311765,0.039311765,0.130144938,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,509.71,461.355,48.355,7.281571429,16.11833333,6.885895522,0.125,1,0.222222222,0.888888889,0,0.111111111,472.5291424,402.2476603,754.2226573,48.0436209,85.89333199,226.8775
93.288,0,93.288,10.36533333,5.730519118,12.2017005,0,0,0.323480324,0.333333333,0,0.666666667,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,602.998,461.355,141.643,7.632886076,11.80358333,6.885895522,0.117647059,0.571428571,0.195121951,0.80952381,0,0.19047619,167.9528131,136.6535636,325.6199227,25.72711272,44.42744607,81.495
57.349,0,57.349,9.558166667,5.730519118,12.12983473,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,660.347,461.355,198.992,7.768788235,11.05511111,6.885895522,0.117647059,0.363636364,0.177777778,0.723404255,0,0.276595745,572.535163,522.2272823,1017.360329,23.75181108,45.74223636,124.365
137.959,137.959,0,6.270863636,6.270863636,11.04681513,0.2,1,0.333333333,1,0,0,0.069003526,0.118945582,0.318496178,0.01,0.041235801,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,798.306,599.314,198.992,7.460803738,11.05511111,6.733865169,0.148148148,0.533333333,0.231884058,0.805970149,0,0.194029851,252.0669214,252.0669214,419.3237917,0,0,119.459
62.38,0,62.38,6.931111111,5.730519118,11.04681513,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,62.38,0,62.38,6.931111111,6.931111111,6.100940583,0.160948709,0,0.268913966,0,0,1,366.135642,318.9324098,568.136864,32.95672242,55.10625694,152.054
18.137,0,18.137,3.022833333,5.730519118,11.00266254,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,80.517,0,80.517,5.3678,5.3678,6.100940583,0.160948709,0,0.268913966,0,0,1,215.5316966,166.3043781,514.1781711,37.43865714,50.54714033,64.568
258.006,258.006,0,5.265428571,5.265428571,9.520786378,0.139534884,1.2,0.25,1,0,0,0.011571932,0.058139136,0.427288016,0.01,0.041235801,0.041235801,0.027365223,0.01,0.01,0.01,0.031115854,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,338.523,258.006,80.517,5.289421875,5.3678,5.265428571,0.139534884,0.4,0.206896552,0.767857143,0,0.232142857,225.4508831,225.4508831,312.2420144,0,0,126.088
43.759,0,43.759,6.251285714,5.730519118,9.497289975,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,43.759,0,43.759,6.251285714,6.251285714,6.100940583,0.160948709,0,0.268913966,0,0,1,375.3107875,361.4209625,461.5374397,12.34651111,44.56120087,173.5405
510.086,510.086,0,7.728575758,7.728575758,10.40427868,0.114754098,1.75,0.215384615,1,0,0,0.029940073,0.011567797,0.876420927,0.027365223,0.090510821,0.082552898,0.011847427,0.01,0.01,0.011340922,0.064341707,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,553.845,510.086,43.759,7.586917808,6.251285714,7.728575758,0.114754098,0.875,0.202898551,0.910447761,0,0.089552239,258.3526324,249.4642174,515.4094065,4.999267606,14.14857341,6.5115
129.154,129.154,0,3.690114286,3.690114286,9.771509052,0.307692308,1.6,0.516129032,1,0,0,0.094446237,0.043782447,0.916382632,0.23266342,0.090510821,0.082552898,0.011847427,0.01,0.024655882,0.027247848,0.122358119,0.01,0.01,0.01,0.011340922,0.01,0.01,0.01,0.01,682.999,639.24,43.759,6.324064815,6.251285714,6.329108911,0.172413793,1.153846154,0.3,0.935483871,0,0.064516129,171.4819104,163.4712059,429.9280166,5.294269504,18.02561068,0.831
81.7,81.7,0,3.268,3.268,9.382928128,0.210526316,0.8,0.333333333,1,0,0,0.094446237,0.130334133,0.971318243,0.303669742,0.090510821,0.221737738,0.011847427,0.01,0.024655882,0.027247848,0.122358119,0.01,0.01,0.01,0.011340922,0.01,0.01,0.01,0.01,764.699,720.94,43.759,5.749616541,6.251285714,5.721746032,0.179245283,1.055555556,0.306451613,0.946428571,0,0.053571429,179.7953118,179.7953118,295.916315,0,0,79.2725
123.028,123.028,0,5.126166667,5.126166667,9.251836804,0.333333333,1,0.5,1,0,0,0.094446237,0.318851527,0.996921207,0.573744145,0.090510821,0.221737738,0.132399304,0.01,0.024655882,0.027247848,0.122358119,0.01,0.01,0.01,0.011340922,0.01,0.01,0.01,0.01,123.028,123.028,0,5.126166667,5.24969423,5.126166667,0.333333333,1,0.5,1,0,0,164.8392672,125.7966863,260.6786393,31.91924912,60.61856213,99.6955
87.543,0,87.543,8.7543,5.730519118,9.241532743,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,210.571,123.028,87.543,6.193264706,8.7543,5.126166667,0.333333333,0.5,0.4,0.692307692,0,0.307692308,264.2295038,213.6990389,510.6006303,33.5009639,54.88639744,63.2005
1183.273,1183.273,0,12.19869072,12.19869072,12.63516465,0.209876543,2.833333333,0.390804598,1,0,0,0.504016754,0.318851527,0.999677226,0.573744145,0.090510821,0.468623991,0.322716447,0.775054751,0.024655882,0.027247848,0.122358119,0.01,0.01,0.01,0.011340922,0.01,0.01,0.01,0.01,1393.844,1306.301,87.543,10.64003053,8.7543,10.79587603,0.232323232,1.277777778,0.393162393,0.925233645,0,0.074766355,705.756679,705.756679,623.5281073,0,0,506.664
1566.121,1566.121,0,9.912158228,9.912158228,13.13421984,0.126760563,3.6,0.244897959,0.953020134,0.033557047,0.046979866,0.131727815,0.656806998,0.999677226,0.073018915,0.272442105,0.468623991,0.297591124,0.775054751,0.024655882,0.057247228,0.98692206,0.039311765,0.01,0.01,0.027598299,0.01,0.011547283,0.027247848,0.01,1566.121,1566.121,0,9.912158228,5.24969423,9.912158228,0.126760563,3.6,0.244897959,0.953020134,0.033557047,0.046979866,136.7717735,113.2824938,220.7980538,18.59096443,32.38021109,67.9345
45.222,0,45.222,4.111090909,5.730519118,13.12639793,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,1611.343,1566.121,45.222,9.534573964,4.111090909,9.912158228,0.126760563,1.384615385,0.232258065,0.893081761,0.031446541,0.106918239,88.52143265,58.20607937,172.7969031,27.74632016,35.8557963,41.78
336.883,336.883,0,6.60554902,6.60554902,12.76810778,0.152173913,1.166666667,0.269230769,1,0,0,0.131727815,0.656806998,0.999677226,0.200412493,0.272442105,0.468623991,0.566692661,0.775054751,0.024655882,0.652043874,0.99861632,0.039311765,0.01,0.01,0.027598299,0.01,0.011551145,0.027247848,0.01,1948.226,1903.004,45.222,8.855572727,4.111090909,9.105282297,0.132978723,1.315789474,0.241545894,0.917073171,0.024390244,0.082926829,537.6418304,537.6411391,788.7727724,0.00060687,0.009823053,354.852
608.119,608.119,0,10.48481034,10.48481034,13.04438246,0.057692308,0.428571429,0.101694915,0.981132075,0.018867925,0.018867925,0.131727815,0.656806998,0.999677226,0.200412493,0.272442105,0.893438691,0.566692661,0.105385222,0.024655882,0.652043874,0.99861632,0.039311765,0.01,0.01,0.027598299,0.01,0.011551145,0.027247848,0.01,608.119,608.119,0,10.48481034,5.24969423,10.48481034,0.057692308,0.428571429,0.101694915,0.981132075,0.018867925,0.018867925,142.0847729,117.483358,185.2095986,20.56411654,40.87964397,78.412
60.201,0,60.201,20.067,5.730519118,13.03817702,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,668.32,608.119,60.201,10.95606557,20.067,10.48481034,0.057692308,0.230769231,0.092307692,0.945454545,0.018181818,0.054545455,112.6867266,102.5303282,313.4651755,7.518393939,16.41704625,5.8105
400.507,400.507,0,6.068287879,6.068287879,9.652389106,0.269230769,2.333333333,0.482758621,1,0,0,0.321462557,0.855095603,0.999996471,0.200412493,0.272442105,0.9628288,0.566692661,0.105385222,0.216640149,0.777731303,0.99942339,0.039311765,0.039311765,0.01,0.027598299,0.01,0.011551145,0.027247848,0.01,1068.827,1008.626,60.201,8.41596063,20.067,8.134080645,0.163461538,0.894736842,0.276422764,0.971962617,0.009345794,0.028037383,457.3999871,457.3999871,605.6075083,0,0,303.571
72.358,0,72.358,8.039777778,5.730519118,10.26625576,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,72.358,0,72.358,8.039777778,8.039777778,6.100940583,0.160948709,0,0.268913966,0,0,1,472.5291424,402.2476603,754.2226573,48.0436209,85.89333199,226.8775
1.898,0,1.898,0.3796,5.730519118,0.274357431,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,74.256,0,74.256,5.304,5.304,6.100940583,0.160948709,0,0.268913966,0,0,1,167.9528131,136.6535636,325.6199227,25.72711272,44.42744607,81.495
389.84,389.84,0,6.839298246,6.839298246,12.89506535,0.131578947,1.25,0.238095238,0.791666667,0,0.208333333,0.01,0.010670461,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.028234819,0.01,0.01,0.01,0.01,0.10216907,0.01,0.01,0.01,464.096,389.84,74.256,6.53656338,5.304,6.839298246,0.131578947,0.454545455,0.204081633,0.633333333,0,0.366666667,572.535163,522.2272823,1017.360329,23.75181108,45.74223636,124.365
20.657,20.657,0,6.885666667,6.885666667,14.22900141,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,485.335,411.079,74.256,6.385986842,5.304,6.630306452,0.131578947,0.217391304,0.163934426,0.584615385,0,0.415384615,252.0669214,252.0669214,419.3237917,0,0,119.459
502.198,502.198,0,11.41359091,11.41359091,14.76670362,0.272727273,1.5,0.461538462,0.628571429,0.342857143,0.371428571,0.039311765,0.011051089,0.06214469,0.024655882,0.039311765,0.01,0.01,0.01,0.01,0.01,0.028234819,0.01,0.01,0.01,0.01,0.10216907,0.01,0.01,0.01,988.671,914.415,74.256,7.973153226,5.304,8.312863636,0.183333333,0.255813953,0.213592233,0.576923077,0.115384615,0.423076923,572.535163,522.2272823,1017.360329,23.75181108,45.74223636,124.365
330.832,330.832,0,6.751673469,6.751673469,3.742833207,0.407407407,2.75,0.709677419,0.692307692,0,0.307692308,0.566085839,0.011051089,0.175202472,0.10216907,0.118945582,0.01,0.01,0.01,0.052450453,0.01,0.113473846,0.01,0.01,0.01,0.01,0.10216907,0.01,0.01,0.01,1319.503,1245.247,74.256,7.627184971,5.304,7.831742138,0.252873563,0.468085106,0.328358209,0.608391608,0.083916084,0.391608392,252.0669214,252.0669214,419.3237917,0,0,119.459
75.375,0,75.375,6.28125,5.730519118,3.742833207,0,0,0.323480324,0.181818182,0,0.818181818,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,75.375,0,75.375,6.28125,6.28125,6.100940583,0,0,0.268913966,0.181818182,0,0.818181818,366.135642,318.9324098,568.136864,32.95672242,55.10625694,152.054
37.961,0,37.961,3.451,5.730519118,3.677955026,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,113.336,0,113.336,4.927652174,4.927652174,6.100940583,0,0,0.268913966,0.095238095,0,0.904761905,215.5316966,166.3043781,514.1781711,37.43865714,50.54714033,64.568
338.373,338.373,0,12.08475,12.08475,14.80158763,0.291666667,1.4,0.482758621,1,0,0,0.566085839,0.011051089,0.397470052,0.263480928,0.058139136,0.039311765,0.039311765,0.01,0.052450453,0.01,0.069311292,0.01,0.01,0.01,0.01,0.10216907,0.01,0.01,0.01,451.709,338.373,113.336,8.857039216,4.927652174,12.08475,0.269230769,0.466666667,0.341463415,0.577777778,0,0.422222222,225.4508831,225.4508831,312.2420144,0,0,126.088
44.978,0,44.978,4.4978,5.730519118,14.80158763,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,44.978,0,44.978,4.4978,4.4978,6.100940583,0.160948709,0,0.268913966,0,0,1,506.9877537,465.9649527,877.4636507,26.39029352,48.64787226,148.718
6.229,0,6.229,0.6229,5.730519118,14.68934208,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,51.207,0,51.207,2.56035,2.56035,6.100940583,0.160948709,0,0.268913966,0,0,1,224.5486218,171.9041423,453.1682347,40.45118699,60.599419,68.9985
262.913,262.913,0,6.572825,6.572825,12.37411399,0.303030303,1.428571429,0.5,1,0,0,0.800831063,0.011389913,0.862458701,0.791106679,0.115953656,0.118945582,0.039311765,0.01,0.052450453,0.01,0.225001837,0.01,0.01,0.01,0.01,0.10216907,0.01,0.01,0.01,314.12,262.913,51.207,5.235333333,2.56035,6.572825,0.303030303,0.454545455,0.363636364,0.647058824,0,0.352941176,304.7160905,304.7082155,374.6966858,0.007081395,0.113744052,179.1665
3.986,0,3.986,0.442888889,5.730519118,12.32324499,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,3.986,0,3.986,0.442888889,0.442888889,6.100940583,0.160948709,0,0.268913966,0,0,1,164.8392672,125.7966863,260.6786393,31.91924912,60.61856213,99.6955
506.022,506.022,0,7.552567164,7.552567164,10.81061459,0.25,1.666666667,0.434782609,0.701754386,0.280701754,0.298245614,0.925437192,0.043294796,0.994627137,0.856149305,0.115953656,0.566085839,0.039311765,0.041235801,0.052450453,0.01,0.093709127,0.01,0.01,0.01,0.01,0.10216907,0.01,0.01,0.01,510.008,506.022,3.986,6.710631579,0.442888889,7.552567164,0.25,0.833333333,0.384615385,0.615384615,0.246153846,0.384615385,264.2295038,213.6990389,510.6006303,33.5009639,54.88639744,63.2005
227.644,227.644,0,6.323444444,6.323444444,11.32947023,0.322580645,1.666666667,0.540540541,1,0,0,0.974591263,0.043294796,0.999435539,0.856149305,0.115953656,0.566085839,0.566085839,0.041235801,0.182824999,0.01,0.074423729,0.01,0.01,0.01,0.01,0.10216907,0.01,0.01,0.01,737.652,733.666,3.986,6.586178571,0.442888889,7.122970874,0.281690141,1.111111111,0.449438202,0.739583333,0.166666667,0.260416667,705.756679,705.756679,623.5281073,0,0,506.664
28.115,0,28.115,3.514375,5.730519118,11.32947023,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,28.115,0,28.115,3.514375,3.514375,6.100940583,0.160948709,0,0.268913966,0,0,1,136.7717735,113.2824938,220.7980538,18.59096443,32.38021109,67.9345
8.188,0,8.188,0.8188,5.730519118,11.28558585,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,36.303,0,36.303,2.016833333,2.016833333,6.100940583,0.160948709,0,0.268913966,0,0,1,88.52143265,58.20607937,172.7969031,27.74632016,35.8557963,41.78
1934.274,1934.274,0,5.705823009,5.705823009,13.54643911,0.169871795,8.833333333,0.333333333,1,0,0,0.974591263,0.043294796,0.735043683,0.856149305,0.203585023,0.566085839,0.997280847,0.152145318,0.84520565,0.930307062,0.999986646,0.118945582,0.01,0.01,0.024655882,0.182824999,0.024655882,0.024655882,0.024655882,1970.577,1934.274,36.303,5.519823529,2.016833333,5.705823009,0.169871795,2.789473684,0.320241692,0.951219512,0,0.048780488,537.6418304,537.6411391,788.7727724,0.00060687,0.009823053,354.852
98.346,98.346,0,5.463666667,5.463666667,13.5009043,0.25,0.571428571,0.347826087,1,0,0,0.974591263,0.043294796,0.735043683,0.856149305,0.203585023,0.566085839,0.998808642,0.152145318,0.84520565,0.930307062,0.999998604,0.118945582,0.01,0.01,0.024655882,0.182824999,0.024655882,0.024655882,0.024655882,98.346,98.346,0,5.463666667,5.24969423,5.463666667,0.25,0.571428571,0.347826087,1,0,0,142.0847729,117.483358,185.2095986,20.56411654,40.87964397,78.412
4.678,0,4.678,1.559333333,5.730519118,13.45619139,0.166056337,0,0.323480324,0,0,1,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,103.024,98.346,4.678,4.905904762,1.559333333,5.463666667,0.25,0.307692308,0.275862069,0.888888889,0,0.111111111,112.6867266,102.5303282,313.4651755,7.518393939,16.41704625,5.8105
120.062,120.062,0,5.524394059,5.730519118,10.26625576,0.407407407,1.220984799,0.323480324,1,0,0,0.991638569,0.12910104,0.987915151,0.856149305,0.203585023,0.800831063,0.998808642,0.152145318,0.944012373,0.992221536,0.999999549,0.118945582,0.039311765,0.01,0.024655882,0.182824999,0.024655882,0.024655882,0.024655882,223.086,218.408,4.678,5.869566985,5.24969423,6.100940583,0.348837209,0.903342333,0.268913966,0.955555556,0,0.044444444,457.3999871,457.3999871,605.6075083,0,0,303.571
5041.417,5041.417,0,10.48111642,10.48111642,16.87890885,0.065671642,5.5,0.12979351,0.893333333,0.024,0.106666667,0.118945582,0.031701537,0.512429814,0.011522626,0.011547283,0.024655882,0.01,0.01,0.011547283,0.011551155,0.111684796,0.01,0.01,0.01,0.01,0.02764584,0.01,0.01,0.01,5041.417,5041.417,0,10.48111642,5.24969423,10.48111642,0.065671642,5.5,0.12979351,0.893333333,0.024,0.106666667,472.5291424,402.2476603,754.2226573,48.0436209,85.89333199,226.8775
