student,currProb,course,session,priorTutorAction,reward,cumul_Interaction,Level,0,1,2,3,4,5
00d3-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0,23,6,0,0,0,0,0,0
00d3-F14,6.1.3.0,226-002-BARNES-F14,2,PS,-56.03899298,131,6,0,0,0,0,0,0
00d4-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,10,1,0,0,0,0,0,0
00d4-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0,89,1,0,0,0,0,0,0
00d4-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0,203,1,0,0,0,0,0,0
00d4-F14,1.0.4.0,226-002-BARNES-F14,1,PS,1.973684211,234,1,0,0,0,0,0,0
00d4-F14,2.-1.1.0,226-002-BARNES-F14,1,WE,0,9,2,0,0,0,0,0,0
00d4-F14,2.-1.2.0,226-002-BARNES-F14,1,PS,0,83,2,0,0,0,0,0,0
00d4-F14,2.-1.3.0,226-002-BARNES-F14,1,PS,0,98,2,0,0,0,0,0,0
00d4-F14,2.-1.4.0,226-002-BARNES-F14,1,PS,-55.52207131,119,2,0,0,0,0,0,0
00d4-F14,3.-1.1.0,226-002-BARNES-F14,1,PS,0,102,3,0,0,0,0,0,0
00d4-F14,3.-1.2.0,226-002-BARNES-F14,1,PS,0,142,3,0,0,0,0,0,0
00d4-F14,3.-1.2.1,226-002-BARNES-F14,1,PS,0,159,3,0,0,0,0,0,0
00d4-F14,3.-1.3.0,226-002-BARNES-F14,1,WE,0,167,3,0,0,0,0,0,0
00d4-F14,3.-1.4.0,226-002-BARNES-F14,1,PS,0,202,3,0,0,0,0,0,0
00d4-F14,3.-1.2.0,226-002-BARNES-F14,1,PS,0,448,3,0,0,0,0,0,0
00d4-F14,3.-1.2.1,226-002-BARNES-F14,1,PS,-9.7483162,528,3,0,0,0,0,0,0
00d4-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0,9,4,0,0,0,0,0,0
00d4-F14,4.1.2.0,226-002-BARNES-F14,1,PS,0,33,4,0,0,0,0,0,0
00d4-F14,4.1.3.0,226-002-BARNES-F14,1,PS,0,120,4,0,0,0,0,0,0
00d4-F14,4.-1.2.1,226-002-BARNES-F14,1,PS,0,140,4,0,0,0,0,0,0
00d4-F14,4.-1.3.1,226-002-BARNES-F14,1,PS,0,198,4,0,0,0,0,0,0
00d4-F14,4.-1.4.0,226-002-BARNES-F14,1,PS,-25.27472527,232,4,0,0,0,0,0,0
00d4-F14,5.1.1.0,226-002-BARNES-F14,1,WE,0,8,5,0,0,0,0,0,0
00d4-F14,5.1.2.0,226-002-BARNES-F14,1,PS,0,39,5,0,0,0,0,0,0
00d4-F14,5.1.3.0,226-002-BARNES-F14,1,PS,0,67,5,0,0,0,0,0,0
00d4-F14,5.-1.3.0,226-002-BARNES-F14,1,PS,0,84,5,0,0,0,0,0,0
00d4-F14,5.-1.4.0,226-002-BARNES-F14,1,PS,103.5714286,102,5,0,0,0,0,0,0
00d4-F14,6.1.1.0,226-002-BARNES-F14,1,PS,0,43,6,0,0,0,0,1,0
00d4-F14,6.1.2.0,226-002-BARNES-F14,1,WE,0,46,6,0,0,0,0,0,0
00d4-F14,6.1.3.0,226-002-BARNES-F14,1,PS,0,48,6,0,0,0,0,0,0
00d4-F14,6.-1.3.0,226-002-BARNES-F14,1,PS,0,112,6,0,0,0,0,0,0
00d4-F14,6.-1.3.1,226-002-BARNES-F14,1,PS,0,131,6,0,0,0,0,0,0
00d4-F14,6.-1.4.0,226-002-BARNES-F14,1,PS,0,149,6,0,0,0,0,0,0
00d4-F14,6.-1.4.1,226-002-BARNES-F14,1,PS,0,162,6,0,0,0,0,0,0
00d4-F14,6.-1.4.0,226-002-BARNES-F14,1,PS,0,212,6,0,0,0,0,0,0
00d4-F14,6.-1.4.1,226-002-BARNES-F14,1,PS,0,221,6,0,0,0,0,0,0
00d4-F14,6.-1.4.0,226-002-BARNES-F14,1,PS,0,283,6,0,0,0,0,0,0
00d4-F14,6.-1.4.1,226-002-BARNES-F14,2,PS,0,321,6,0,0,0,0,0,0
00d4-F14,6.-1.4.0,226-002-BARNES-F14,2,PS,-75,389,6,0,0,0,0,0,0
00d5-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,151,1,0,0,0,0,0,0
00d5-F14,1.0.2.0,226-002-BARNES-F14,2,WE,0,161,1,0,0,0,0,0,0
00d5-F14,1.0.3.0,226-002-BARNES-F14,2,PS,0,348,1,0,0,0,0,0,0
00d5-F14,1.0.4.0,226-002-BARNES-F14,2,PS,40.78947368,363,1,0,0,0,0,0,0
00d5-F14,2.1.1.0,226-002-BARNES-F14,2,PS,0,73,2,0,0,0,0,0,0
00d5-F14,2.1.2.0,226-002-BARNES-F14,2,WE,0,82,2,0,0,0,0,0,0
00d5-F14,2.1.3.0,226-002-BARNES-F14,2,PS,-31.04157452,102,2,0,0,0,0,0,0
00d5-F14,3.-1.1.0,226-002-BARNES-F14,2,PS,0,214,3,0,0,0,0,1,0
00d5-F14,3.-1.2.0,226-002-BARNES-F14,2,PS,0,273,3,0,0,0,0,0,0
00d5-F14,3.-1.3.0,226-002-BARNES-F14,2,WE,0,283,3,0,0,0,0,0,0
00d5-F14,3.-1.4.0,226-002-BARNES-F14,2,PS,-51.06658048,302,3,0,0,0,0,0,0
00d5-F14,4.1.1.0,226-002-BARNES-F14,2,PS,0,38,4,0,0,0,0,0,0
00d5-F14,4.1.2.0,226-002-BARNES-F14,2,WE,0,49,4,0,0,0,0,0,0
00d5-F14,4.1.3.0,226-002-BARNES-F14,2,PS,-14.21703297,290,4,0,0,0,0,0,0
00d5-F14,5.-1.1.0,226-002-BARNES-F14,2,WE,0,10,5,0,0,0,0,0,0
00d5-F14,5.-1.2.0,226-002-BARNES-F14,2,WE,0,16,5,0,0,0,0,0,0
00d5-F14,5.-1.3.0,226-002-BARNES-F14,2,PS,0,86,5,0,0,0,0,0,0
00d5-F14,5.-1.4.0,226-002-BARNES-F14,2,PS,-44.46428571,187,5,0,0,0,0,0,0
00d5-F14,6.1.1.0,226-002-BARNES-F14,2,PS,0,24,6,0,0,0,0,0,0
00d5-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0,27,6,0,0,0,0,0,0
00d5-F14,6.1.3.0,226-002-BARNES-F14,2,PS,67.10280374,108,6,0,0,0,0,0,0
00d7-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,370,1,1,0,0,0,2,1
00d7-F14,1.0.2.0,226-002-BARNES-F14,4,PS,0,537,1,1,0,0,0,0,0
00d7-F14,1.0.3.0,226-002-BARNES-F14,5,WE,0,548,1,0,0,0,0,0,1
00d7-F14,1.0.4.0,226-002-BARNES-F14,5,PS,0,568,1,0,0,0,0,0,0
00d7-F14,1.0.1.0,226-002-BARNES-F14,5,PS,0,756,1,1,0,1,0,0,0
00d7-F14,1.0.2.0,226-002-BARNES-F14,5,PS,0,817,1,1,0,0,1,0,0
00d7-F14,1.0.1.0,226-002-BARNES-F14,5,PS,0,864,1,1,0,1,1,0,1
00d7-F14,1.0.2.0,226-002-BARNES-F14,5,PS,0,884,1,1,0,1,1,0,1
00d7-F14,1.0.4.0,226-002-BARNES-F14,5,PS,-53.28947368,1016,1,1,0,1,0,0,1
00d7-F14,2.1.1.0,226-002-BARNES-F14,6,PS,0,63,2,0,0,0,0,1,0
00d7-F14,2.1.2.0,226-002-BARNES-F14,6,WE,0,70,2,0,0,0,0,0,0
00d7-F14,2.1.3.0,226-002-BARNES-F14,6,PS,45.39031402,124,2,0,0,0,0,0,0
00d7-F14,3.1.1.0,226-002-BARNES-F14,6,WE,0,12,3,0,0,0,0,0,0
00d7-F14,3.1.2.0,226-002-BARNES-F14,6,PS,0,80,3,0,0,0,1,2,0
00d7-F14,3.1.3.0,226-002-BARNES-F14,6,PS,-52.10084034,525,3,1,0,0,0,0,0
00d7-F14,4.-1.1.0,226-002-BARNES-F14,6,PS,0,14,4,0,0,0,0,0,0
00d7-F14,4.-1.1.1,226-002-BARNES-F14,6,PS,0,70,4,0,0,0,1,1,0
00d7-F14,4.-1.2.0,226-002-BARNES-F14,6,WE,0,79,4,0,0,0,0,0,0
00d7-F14,4.-1.3.0,226-002-BARNES-F14,6,WE,0,86,4,0,0,0,0,0,0
00d7-F14,4.-1.4.0,226-002-BARNES-F14,6,PS,-40,184,4,0,0,0,0,0,0
00d7-F14,5.1.1.0,226-002-BARNES-F14,6,WE,0,8,5,0,0,0,0,0,0
00d7-F14,5.1.2.0,226-002-BARNES-F14,6,WE,0,18,5,0,0,0,0,0,0
00d7-F14,5.1.3.0,226-002-BARNES-F14,6,PS,43.8277512,625,5,1,0,0,2,0,2
00d7-F14,6.-1.1.0,226-002-BARNES-F14,6,PS,0,232,6,0,0,0,0,0,0
00d7-F14,6.-1.1.1,226-002-BARNES-F14,6,PS,0,405,6,0,0,0,0,0,0
00d7-F14,6.-1.2.0,226-002-BARNES-F14,6,WE,0,415,6,0,0,0,0,0,0
00d7-F14,6.-1.3.0,226-002-BARNES-F14,6,PS,0,522,6,0,0,1,0,0,0
00d7-F14,6.-1.4.0,226-002-BARNES-F14,6,PS,0,771,6,1,0,1,0,0,0
00d7-F14,6.-1.4.0,226-002-BARNES-F14,6,PS,50.22630286,823,6,0,0,1,0,0,0
00d8-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,14,1,0,0,0,0,0,0
00d8-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0,19,1,0,0,0,0,0,0
00d8-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0,342,1,1,0,0,0,0,0
00d8-F14,1.0.4.0,226-002-BARNES-F14,2,PS,-17.76315789,397,1,0,0,0,0,0,0
00d8-F14,2.1.1.0,226-002-BARNES-F14,2,WE,0,9,2,0,0,0,0,0,0
00d8-F14,2.1.2.0,226-002-BARNES-F14,2,PS,0,240,2,0,0,0,0,1,0
00d8-F14,2.1.3.0,226-002-BARNES-F14,2,PS,85.49425033,260,2,0,0,0,0,0,0
00d8-F14,3.1.1.0,226-002-BARNES-F14,2,PS,0,47,3,0,0,0,0,0,0
00d8-F14,3.1.2.0,226-002-BARNES-F14,2,WE,0,62,3,0,0,0,0,0,0
00d8-F14,3.1.3.0,226-002-BARNES-F14,2,PS,-86.95439341,240,3,0,0,0,0,0,0
00d8-F14,4.1.1.0,226-002-BARNES-F14,2,WE,0,12,4,0,0,0,0,0,0
00d8-F14,4.1.2.0,226-002-BARNES-F14,2,PS,0,236,4,0,0,0,0,0,0
00d8-F14,4.1.3.0,226-002-BARNES-F14,2,PS,40.47330097,344,4,0,1,0,0,0,0
00d8-F14,5.1.1.0,226-002-BARNES-F14,2,PS,0,71,5,0,0,0,0,0,0
00d8-F14,5.1.2.0,226-002-BARNES-F14,2,WE,0,82,5,0,0,0,0,0,0
00d8-F14,5.1.3.0,226-002-BARNES-F14,2,PS,78.75,133,5,0,0,0,0,0,0
00d8-F14,6.1.1.0,226-002-BARNES-F14,2,PS,0,32,6,0,1,0,0,0,0
00d8-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0,35,6,0,0,0,0,0,0
00d8-F14,6.1.3.0,226-002-BARNES-F14,2,PS,-28.22429907,120,6,0,0,0,0,0,0
00d9-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,29,1,0,0,0,0,0,0
00d9-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0,42,1,0,0,0,0,0,0
00d9-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0,54,1,0,0,0,0,0,0
00d9-F14,1.0.4.0,226-002-BARNES-F14,1,PS,40.78947368,74,1,0,0,0,0,0,0
00d9-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0,17,2,0,0,0,0,0,0
00d9-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,27,2,0,0,0,0,0,0
00d9-F14,2.1.3.0,226-002-BARNES-F14,1,PS,-31.04157452,56,2,0,0,0,0,0,0
00d9-F14,3.1.1.0,226-002-BARNES-F14,2,PS,0,118,3,0,0,0,0,0,0
00d9-F14,3.1.2.0,226-002-BARNES-F14,2,WE,0,132,3,0,0,0,0,0,0
00d9-F14,3.1.3.0,226-002-BARNES-F14,2,PS,0,154,3,0,0,0,0,0,0
00d9-F14,3.1.1.0,226-002-BARNES-F14,2,PS,0,157,3,0,0,0,0,0,0
00d9-F14,3.-1.1.0,226-002-BARNES-F14,2,PS,0,254,3,0,0,0,0,0,0
00d9-F14,3.-1.4.0,226-002-BARNES-F14,2,PS,-20.29734971,287,3,0,0,0,0,0,0
00d9-F14,4.1.1.0,226-002-BARNES-F14,2,WE,0,11,4,0,0,0,0,0,0
00d9-F14,4.1.2.0,226-002-BARNES-F14,2,WE,0,19,4,0,0,0,0,0,0
00d9-F14,4.1.3.0,226-002-BARNES-F14,2,PS,110.5494505,52,4,0,0,0,0,0,0
00d9-F14,5.1.1.0,226-002-BARNES-F14,2,WE,0,14,5,0,0,0,0,0,0
00d9-F14,5.1.2.0,226-002-BARNES-F14,2,PS,0,54,5,0,0,0,0,0,0
00d9-F14,5.1.3.0,226-002-BARNES-F14,2,PS,0,67,5,0,0,0,0,0,0
00d9-F14,5.-1.3.0,226-002-BARNES-F14,2,PS,0,117,5,0,0,0,0,0,0
00d9-F14,5.-1.4.0,226-002-BARNES-F14,2,PS,-85,141,5,0,0,0,0,0,0
00d9-F14,6.1.1.0,226-002-BARNES-F14,2,PS,0,19,6,0,0,0,0,0,0
00d9-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0,22,6,0,0,0,0,0,0
00d9-F14,6.1.3.0,226-002-BARNES-F14,2,PS,85,84,6,0,1,0,0,0,0
00db-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,32,1,0,0,0,0,0,0
00db-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0,79,1,0,0,0,0,0,0
00db-F14,1.0.3.0,226-002-BARNES-F14,3,WE,0,93,1,0,0,0,0,0,0
00db-F14,1.0.4.0,226-002-BARNES-F14,3,PS,-65.13157895,167,1,0,0,0,0,0,0
00db-F14,2.1.1.0,226-002-BARNES-F14,4,WE,0,9,2,0,0,0,0,0,0
00db-F14,2.1.2.0,226-002-BARNES-F14,4,WE,0,17,2,0,0,0,0,0,0
00db-F14,2.1.3.0,226-002-BARNES-F14,4,PS,27.82065458,50,2,0,0,0,0,0,0
00db-F14,3.1.1.0,226-002-BARNES-F14,4,PS,0,732,3,1,0,0,0,0,0
00db-F14,3.1.2.0,226-002-BARNES-F14,5,WE,0,744,3,0,0,0,0,0,0
00db-F14,3.1.3.0,226-002-BARNES-F14,5,PS,29.73810884,784,3,0,0,0,0,0,0
00db-F14,4.1.1.0,226-002-BARNES-F14,5,PS,0,37,4,0,0,0,0,0,0
00db-F14,4.1.2.0,226-002-BARNES-F14,5,WE,0,46,4,0,0,0,0,0,0
00db-F14,4.1.3.0,226-002-BARNES-F14,5,PS,-37.24861304,228,4,0,0,0,0,0,0
00db-F14,5.1.1.0,226-002-BARNES-F14,5,PS,0,136,5,0,0,0,0,0,0
00db-F14,5.1.2.0,226-002-BARNES-F14,5,WE,0,157,5,0,0,0,0,0,0
00db-F14,5.1.3.0,226-002-BARNES-F14,5,PS,144.8214286,218,5,0,0,0,0,0,0
00db-F14,6.1.1.0,226-002-BARNES-F14,5,WE,0,10,6,0,0,0,0,0,0
00db-F14,6.1.2.0,226-002-BARNES-F14,5,PS,0,46,6,0,0,0,0,0,0
00db-F14,6.1.3.0,226-002-BARNES-F14,5,PS,-65.60747664,120,6,0,0,0,0,0,0
00dc-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,69,1,0,0,0,0,1,0
00dc-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0,108,1,0,0,0,0,0,0
00dc-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0,116,1,0,0,0,0,0,0
00dc-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-43.42105263,173,1,0,0,0,0,0,0
00dc-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0,72,2,0,0,0,0,0,0
00dc-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,79,2,0,0,0,0,0,0
00dc-F14,2.1.3.0,226-002-BARNES-F14,1,PS,35.52189297,106,2,0,0,0,0,0,0
00dc-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0,10,3,0,0,0,0,0,0
00dc-F14,3.1.2.0,226-002-BARNES-F14,1,PS,0,56,3,0,0,0,0,0,0
00dc-F14,3.1.3.0,226-002-BARNES-F14,1,PS,-40.4503549,143,3,0,0,0,0,0,0
00dc-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0,9,4,0,0,0,0,0,0
00dc-F14,4.1.2.0,226-002-BARNES-F14,1,WE,0,17,4,0,0,0,0,0,0
00dc-F14,4.1.3.0,226-002-BARNES-F14,1,PS,0,101,4,0,0,0,0,0,0
00dc-F14,4.-1.3.0,226-002-BARNES-F14,1,PS,0,122,4,0,0,0,0,0,0
00dc-F14,4.-1.3.1,226-002-BARNES-F14,1,PS,0,156,4,0,0,0,0,0,0
00dc-F14,4.-1.4.0,226-002-BARNES-F14,1,PS,-8.79334258,198,4,0,0,0,0,0,0
00dc-F14,5.1.1.0,226-002-BARNES-F14,1,WE,0,8,5,0,0,0,0,0,0
00dc-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0,18,5,0,0,0,0,0,0
00dc-F14,5.1.3.0,226-002-BARNES-F14,1,PS,0,100,5,0,0,0,0,0,0
00dc-F14,5.-1.3.0,226-002-BARNES-F14,1,PS,0,124,5,0,0,0,0,0,0
00dc-F14,5.-1.4.0,226-002-BARNES-F14,1,PS,-42.85714286,163,5,0,0,0,0,0,0
00dc-F14,6.1.1.0,226-002-BARNES-F14,1,PS,0,183,6,0,0,0,0,1,0
00dc-F14,6.1.2.0,226-002-BARNES-F14,1,WE,0,186,6,0,0,0,0,0,0
00dc-F14,6.1.3.0,226-002-BARNES-F14,1,PS,0,232,6,0,0,0,0,0,0
00dc-F14,6.-1.3.0,226-002-BARNES-F14,1,PS,0,336,6,0,0,0,0,0,0
00dc-F14,6.-1.3.1,226-002-BARNES-F14,1,PS,0,352,6,0,0,0,0,0,0
00dc-F14,6.-1.4.0,226-002-BARNES-F14,1,PS,0,416,6,0,0,0,0,0,0
00dc-F14,6.-1.4.1,226-002-BARNES-F14,1,PS,0,422,6,0,0,0,0,0,0
00dc-F14,6.-1.4.0,226-002-BARNES-F14,1,PS,0,433,6,0,0,0,0,0,0
00dc-F14,6.-1.4.1,226-002-BARNES-F14,1,PS,0,455,6,0,0,1,0,0,0
00dc-F14,6.-1.4.0,226-002-BARNES-F14,1,PS,0,458,6,0,0,1,0,0,0
00dc-F14,6.-1.4.1,226-002-BARNES-F14,1,PS,0,461,6,0,0,1,0,0,0
00dc-F14,6.-1.4.0,226-002-BARNES-F14,1,PS,0,536,6,0,0,0,0,0,0
00dc-F14,6.-1.4.1,226-002-BARNES-F14,1,PS,0,554,6,0,0,1,0,0,0
00dc-F14,6.-1.4.1,226-002-BARNES-F14,1,PS,0,557,6,0,0,1,0,0,0
00dc-F14,6.-1.4.1,226-002-BARNES-F14,1,PS,0,701,6,0,0,1,0,0,0
00dc-F14,6.-1.4.0,226-002-BARNES-F14,1,PS,0,834,6,0,0,1,0,0,0
00dc-F14,6.-1.4.1,226-002-BARNES-F14,1,PS,4.864864865,934,6,0,0,1,0,0,0
00dd-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,35,1,0,0,0,0,0,0
00dd-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0,48,1,0,0,0,0,0,0
00dd-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0,60,1,0,0,0,0,0,0
00dd-F14,1.0.4.0,226-002-BARNES-F14,1,PS,40.78947368,73,1,0,0,0,0,0,0
00dd-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0,13,2,0,0,0,0,0,0
00dd-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,19,2,0,0,0,0,0,0
00dd-F14,2.1.3.0,226-002-BARNES-F14,1,PS,-31.04157452,54,2,0,0,0,0,0,0
00dd-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0,80,3,0,0,0,0,0,0
00dd-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0,91,3,0,0,0,0,0,0
00dd-F14,3.1.3.0,226-002-BARNES-F14,1,PS,80.73753773,128,3,0,0,0,0,0,0
00dd-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0,10,4,0,0,0,0,0,0
00dd-F14,4.1.2.0,226-002-BARNES-F14,1,PS,0,121,4,0,0,0,0,0,0
00dd-F14,4.1.3.0,226-002-BARNES-F14,1,PS,-51.37829404,201,4,0,0,0,0,0,0
00dd-F14,5.1.1.0,226-002-BARNES-F14,1,WE,0,9,5,0,0,0,0,0,0
00dd-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0,19,5,0,0,0,0,0,0
00dd-F14,5.1.3.0,226-002-BARNES-F14,1,PS,60.89285714,38,5,0,0,0,0,0,0
00dd-F14,6.1.1.0,226-002-BARNES-F14,1,WE,0,10,6,0,0,0,0,0,0
00dd-F14,6.1.2.0,226-002-BARNES-F14,1,PS,0,22,6,0,0,0,0,0,0
00dd-F14,6.1.3.0,226-002-BARNES-F14,1,PS,0,62,6,0,1,0,0,0,0
00de-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,77,1,0,0,0,2,0,1
00de-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0,125,1,0,0,0,0,0,0
00de-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0,302,1,0,0,0,0,0,0
00de-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-69.07894737,384,1,0,0,0,0,0,0
00de-F14,2.-1.1.0,226-002-BARNES-F14,1,WE,0,13,2,0,0,0,0,0,0
00de-F14,2.-1.2.0,226-002-BARNES-F14,1,WE,0,25,2,0,0,0,0,0,0
00de-F14,2.-1.3.0,226-002-BARNES-F14,1,PS,0,65,2,0,0,0,0,0,0
00de-F14,2.-1.4.0,226-002-BARNES-F14,1,PS,-30.92105263,110,2,0,0,0,0,0,0
00de-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0,28,3,0,0,0,2,0,0
00de-F14,3.1.2.0,226-002-BARNES-F14,1,PS,0,597,3,1,0,0,0,0,0
00de-F14,3.1.3.0,226-002-BARNES-F14,1,PS,80.77669903,683,3,0,0,0,0,0,0
00de-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0,12,4,0,0,0,0,0,0
00de-F14,4.1.2.0,226-002-BARNES-F14,1,WE,0,29,4,0,0,0,0,0,0
00de-F14,4.1.3.0,226-002-BARNES-F14,1,PS,65.47330097,242,4,0,0,0,0,0,0
00de-F14,5.1.3.0,226-002-BARNES-F14,1,PS,-105.2930622,586,5,1,0,0,0,0,2
00de-F14,6.-1.1.0,226-002-BARNES-F14,1,WE,0,6,6,0,0,0,0,0,0
00de-F14,6.-1.2.0,226-002-BARNES-F14,1,WE,0,15,6,0,0,0,0,0,0
00de-F14,6.-1.3.0,226-002-BARNES-F14,1,PS,0,84,6,0,0,0,0,0,0
00de-F14,6.-1.4.0,226-002-BARNES-F14,1,PS,-40.9569378,356,6,0,0,0,0,0,0
00e0-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,150,1,1,0,0,0,1,0
00e0-F14,1.0.2.0,226-002-BARNES-F14,3,WE,0,164,1,0,0,0,0,0,0
00e0-F14,1.0.3.0,226-002-BARNES-F14,3,PS,0,186,1,0,0,0,0,0,0
00e0-F14,1.0.4.0,226-002-BARNES-F14,3,PS,0,212,1,0,0,0,0,0,0
00e0-F14,1.0.3.0,226-002-BARNES-F14,3,PS,1.973684211,236,1,0,0,0,0,0,0
00e0-F14,2.1.1.0,226-002-BARNES-F14,3,WE,0,9,2,0,0,0,0,0,0
00e0-F14,2.1.2.0,226-002-BARNES-F14,3,WE,0,15,2,0,0,0,0,0,0
00e0-F14,2.1.3.0,226-002-BARNES-F14,3,PS,27.10194604,37,2,0,0,0,0,0,0
00e0-F14,3.1.1.0,226-002-BARNES-F14,3,WE,0,10,3,0,0,0,0,0,0
00e0-F14,3.1.2.0,226-002-BARNES-F14,3,WE,0,20,3,0,0,0,0,0,0
00e0-F14,3.1.3.0,226-002-BARNES-F14,3,PS,-4.609610835,50,3,0,0,0,0,0,0
00e0-F14,4.1.1.0,226-002-BARNES-F14,3,WE,0,9,4,0,0,0,0,0,0
00e0-F14,4.1.2.0,226-002-BARNES-F14,3,WE,0,18,4,0,0,0,0,0,0
00e0-F14,4.1.3.0,226-002-BARNES-F14,3,PS,14.64112344,67,4,0,0,0,0,0,0
00e0-F14,5.1.1.0,226-002-BARNES-F14,3,PS,0,27,5,0,0,0,0,0,0
00e0-F14,5.1.2.0,226-002-BARNES-F14,3,WE,0,38,5,0,0,0,0,0,0
00e0-F14,5.1.3.0,226-002-BARNES-F14,3,PS,-6.28417635,78,5,0,0,0,0,0,0
00e0-F14,6.1.1.0,226-002-BARNES-F14,3,PS,0,48,6,0,0,0,0,0,0
00e0-F14,6.1.2.0,226-002-BARNES-F14,3,WE,0,51,6,0,0,0,0,0,0
00e0-F14,6.1.3.0,226-002-BARNES-F14,3,PS,-70.39305997,162,6,0,0,0,0,0,0
00e5-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,7,1,0,0,0,0,0,0
00e5-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0,53,1,0,0,0,0,0,2
00e5-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0,340,1,1,0,0,0,0,0
00e5-F14,1.0.4.0,226-002-BARNES-F14,1,PS,0,397,1,0,0,0,0,0,0
00e5-F14,1.0.3.0,226-002-BARNES-F14,2,PS,-49.34210526,1147,1,3,0,0,2,1,0
00e5-F14,2.-1.1.0,226-002-BARNES-F14,3,PS,0,26,2,0,0,0,0,0,0
00e5-F14,2.-1.2.0,226-002-BARNES-F14,3,WE,0,33,2,0,0,0,0,0,0
00e5-F14,2.-1.3.0,226-002-BARNES-F14,3,WE,0,39,2,0,0,0,0,0,0
00e5-F14,2.-1.4.0,226-002-BARNES-F14,3,PS,-4.206281834,74,2,0,0,0,0,0,0
00e5-F14,3.1.1.0,226-002-BARNES-F14,3,PS,0,35,3,0,0,0,0,0,0
00e5-F14,3.1.2.0,226-002-BARNES-F14,3,WE,0,46,3,0,0,0,0,0,0
00e5-F14,3.1.3.0,226-002-BARNES-F14,3,PS,0,245,3,0,0,0,0,0,0
00e5-F14,3.1.1.0,226-002-BARNES-F14,3,PS,5.198872534,1033,3,3,0,0,2,1,0
00e5-F14,4.1.1.0,226-002-BARNES-F14,4,WE,0,9,4,0,0,0,0,0,0
00e5-F14,4.1.2.0,226-002-BARNES-F14,4,WE,0,17,4,0,0,0,0,0,0
00e5-F14,4.1.3.0,226-002-BARNES-F14,4,PS,87.45665742,180,4,0,0,0,0,0,0
00e5-F14,5.1.1.0,226-002-BARNES-F14,4,WE,0,8,5,0,0,0,0,0,0
00e5-F14,5.1.2.0,226-002-BARNES-F14,4,PS,0,95,5,0,0,0,0,0,0
00e5-F14,5.1.3.0,226-002-BARNES-F14,4,PS,22.42395762,163,5,0,0,0,0,0,0
00e5-F14,6.1.1.0,226-002-BARNES-F14,4,WE,0,10,6,0,0,0,0,0,0
00e5-F14,6.1.2.0,226-002-BARNES-F14,4,PS,0,49,6,0,0,0,0,0,0
00e5-F14,6.1.3.0,226-002-BARNES-F14,4,PS,-94.42829674,174,6,0,1,0,0,0,0
00e6-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,44,1,0,0,0,2,0,0
00e6-F14,1.0.2.0,226-002-BARNES-F14,2,PS,0,111,1,0,0,0,0,0,0
